"country","year","militaryexpenditures","lifeExp","GDPpercap","GDP","HIV","healthcare","womenEd","menEd"
"Nepal",2002,1.44762244718061,65.9,451040.28886995,11529776392754.6,4300,NA,0.9,3.5
"Netherlands",2002,1.53671213678006,78.5,48645967.1094786,785580268987306,150,2405.06830073,10.6,11.1
"New Zealand",2002,1.06234160950577,78.9,28404326.2962826,112154482380872,60,1244.18121039,11.5,11.7
"Nicaragua",2002,0.864468129012108,76.3,2030067.21349,8166854076333.96,150,57.19065976,5,5.1
"Niger",2002,0.951877313590693,53.7,338948.088936216,3967788017639.52,3400,6.88367406,0.4,1.1
"Nigeria",2002,1.51510834478786,55.3,741621.4584709,96286528696367.8,170000,17.8047441,3.1,5.7
"Norway",2002,2.11843971214646,79.1,76778168.2235732,348431535127322,60,4140.05843201,12.8,12.9
"Oman",2002,12.4270333376573,75.4,19022111.7408125,43805526553012,60,277.70941793,3.8,5.7
"Pakistan",2002,4.22220096149398,62.6,1035193.30158991,155700569429012,1700,14.78646255,1.7,4.6
"Papua New Guinea",2002,0.568830166016044,57.6,1240820.49799927,7022977014368.98,1700,24.06136294,2.4,4.2
"Paraguay",2002,0.99855618611959,74.1,2486676.55281174,14427462947320.2,NA,78.44909456,6.4,6.4
"Peru",2002,1.49361461719584,75.7,4220279.24654508,112171865604292,7000,102.8142721,7.3,8.9
"Philippines",2002,1.47389023669829,69,2143380.18910514,172821636293706,60,28.16312659,8.4,8.3
"Poland",2002,1.90544387801795,74.6,9199111.00596338,351685362234386,150,328.46889667,11.7,11.8
"Portugal",2002,1.96703631298429,77.3,23249536.2400548,241060561299994,350,1185.93937555,6.6,6.7
"Qatar",2002,4.71596390670223,75,62995171.3012652,39319885056624.6,60,873.97968162,6.5,6.8
"Romania",2002,2.30466931509622,71.2,3775791.46629514,82324068416732,150,119.39889956,10.7,11.5
"Russia",2002,4.34412403608947,64.9,3935037.2048522,571759687166726,NA,142.04849253,11.9,11.9
"Rwanda",2002,3.10953067317332,53.5,492172.373801462,4178904917468.66,21000,8.05469852,2.1,3.5
"Saudi Arabia",2002,9.81264877657988,77.2,17678372.6328364,379432184661398,NA,377.50374896,3.7,7.3
"Senegal",2002,1.39413746582325,60.4,982924.132248056,9877773438356.58,1500,26.94947408,1.1,2.7
"Serbia",2002,4.4926909331955,72.5,1778458.29311336,13338492330557.3,350,178.76661038,9,10
"Seychelles",2002,1.67695688572624,71.3,14532925.5244429,1216405866395.87,NA,379.14875625,10.3,8.8
"Sierra Leone",2002,2.89951504204564,51.6,425153.098286026,1915533661624.17,1100,30.86195883,1.1,2.6
"Singapore",2002,4.99570238971778,78.9,47317731.40128,197598846331745,120,648.19969436,5.5,7.4
"Slovak Republic",2002,1.79858734277032,73.8,11558324.9719208,62172877290160.2,60,256.03033001,11,12
"Slovenia",2002,1.41411413649289,76.6,21412414.2762554,42707702646419.8,60,999.66421319,10.4,11.1
"South Africa",2002,1.60662837742062,54.8,6216087.30836708,283038935406836,260000,210.54238782,7.3,7.6
"Spain",2002,1.1537754813797,79.6,29914645.8228168,1235892869828416,1700,1204.47333152,7.8,8
"Sri Lanka",2002,3.34344516658242,73.7,1766914.35387541,33431786489676.6,150,34.12795138,8.1,8.5
"Sudan",2002,3.23592413091742,63.3,765609.8885,27664659200886.4,6300,14.96967666,2.3,4.7
"Swaziland",2002,1.49563707940051,45.1,3097400.3781482,3139020147029.36,7700,57.6481106,5.9,6.2
"Sweden",2002,1.73516448889562,80,57501527.6765974,513198719449470,60,2594.84637472,12,11.8
"Switzerland",2002,1.03463751079289,80.4,71301375.4805762,507836491739696,150,4140.59920522,12.1,13.1
"Syria",2002,5.2100262385589,74.9,2538543.66927428,43061108101318.8,NA,57.28218237,3.9,6.4
"Tajikistan",2002,2.09464064001505,66.5,329193.630540444,2069248285593.8,300,8.70280153,9.4,10.8
"Tanzania",2002,1.30211986070764,55.4,664742.23834,23140280902360.8,130000,10.32342591,3.1,5
"Thailand",2002,1.41634665855019,71.7,4085596.59820154,264104938991376,47000,72.62326312,5.8,6.6
"Tunisia",2002,1.49234678370394,75.5,4681611.81168636,45795058580734.8,60,127.77670703,3.3,7
"Turkey",2002,3.89213426798958,75.1,8155544.74655096,533749127147658,60,187.73602,4.7,7.2
"Uganda",2002,2.36147837385909,50.3,549201.089115174,14166310925469.2,97000,17.62924501,2.9,5.4
"Ukraine",2002,2.77489925158319,67.5,1490078.0021925,71825484900684,12000,55.19271885,11.4,11.5
"United Arab Emirates",2002,5.64716092239028,73.8,66594138.5786212,216743343484592,NA,916.81432725,6.9,8.4
"United Kingdom",2002,2.46073902143266,78.2,52429934.7002148,3128471996579940,350,2054.22648768,12.4,12.5
"United States",2002,3.36839719740893,77.1,70855819.928983,20379918882247000,20000,5452.99608058,13.4,13.5
"Uruguay",2002,2.53117504849147,75,12240518.8711609,40498083210156.2,350,337.20198596,9.2,8.8
"Uzbekistan",2002,0.59728937999349,67.9,1180117.17603217,29823685249249.8,60,21.10805189,10.3,11.1
"Venezuela",2002,1.15355905516688,73.8,8754764.26800248,220795154839022,3400,207.78299402,7.8,7.8
"Yemen",2002,6.92223191926335,63.3,1104143.03391842,20793021764862.4,600,27.71273522,NA,NA
"Zimbabwe",2002,10.674228644453,45.9,980773.722742136,12365390114624.8,160000,NA,5.5,7.3
"Afghanistan",2003,2.00759902111664,51.4,NA,NA,150,18.31276373,0.3,2.3
"Albania",2003,1.35922390513751,75.7,2762081.66434984,8580961868717.3,NA,113.00532389,8.5,9.5
"Algeria",2003,3.24829525185791,73.9,3943025.60516894,125835597815586,300,79.62343553,3.4,4
"Angola",2003,4.80088108663032,53.9,657555.990145202,22274191464864.2,12000,23.88995291,2.2,4.4
"Argentina",2003,1.06089406525612,74.5,13866311.1877691,526937171890522,2900,283.27736226,9.4,9.2
"Armenia",2003,2.72675339630061,71.5,1766491.40275763,5406442328675.48,350,51.03744295,10.6,10.8
"Australia",2003,1.90311354149959,80.6,45651142.043773,913206461727666,150,2322.95951781,11.1,11.5
"Austria",2003,0.938239077166,79,48933412.5950814,397408944304782,60,3194.822203,10.4,11.5
"Azerbaijan",2003,2.42076540964108,67.6,1731002.54733165,14253248074983.6,350,56.92475905,10.4,11.5
"Bahrain",2003,4.77489768076398,75.3,29073776.5292476,18815501513773.9,NA,639.45304413,6.6,8.1
"Bangladesh",2003,1.20267442854667,66.3,798791.913298548,109046892724227,60,NA,2.1,4.3
"Belarus",2003,1.29906358027392,68.2,3037999.64051996,29997111234505.4,300,118.42899414,11.1,11.2
"Belgium",2003,1.24350005069598,78.5,46194425.2348124,479318572147084,60,3010.8037569,11.3,11.6
"Belize",2003,0.865210269990205,69.6,7329303.22349444,2006808018584.42,350,166.35026625,7.7,8
"Benin",2003,0.972000580298854,57.9,717549.506013416,5141224989397.98,3500,22.99008692,1.2,3.2
"Bolivia",2003,2.15008780471171,69.3,2039220.5416949,17977586804954,2200,51.06554146,5.8,7.6
"Bosnia and Herzegovina",2003,2.41981434991274,76.7,3328306.66428144,12590042200190.7,NA,177.91401269,6.4,8.5
"Botswana",2003,3.72228275518581,45.7,7383765.59789832,13512740369563.3,17000,263.35410308,4.9,4.5
"Brazil",2003,1.52487017249939,71.7,7467984.83861418,1356435523957366,12000,213.61277937,6.2,6.1
"Brunei",2003,3.7114242734467,76.5,37793051.8386272,13181120482809.8,NA,582.93572073,NA,NA
"Bulgaria",2003,2.75328630404747,72.3,3796659.9847256,29676928603238.8,150,200.8137362,11.3,11.3
"Burkina Faso",2003,1.03144779703082,54.5,470292.046364592,6299843665989.5,14000,17.60530419,0.6,1.4
"Burundi",2003,5.71892519886218,51.3,257215.586336542,1759036692077.24,15000,6.30702577,1.6,3
"Cambodia",2003,1.45669061016871,62.4,701777.970423324,9140076290826.3,7600,29.97632802,2.6,4.8
"Cameroon",2003,1.38941518251863,54.3,1251563.85565108,22786951984453.6,35000,40.33022299,3.3,5.7
"Canada",2003,1.1500401838152,79.8,48851750.776744,1547428057604140,350,2676.79495045,13.7,13.8
"Cape Verde",2003,0.710453146200863,68.9,2742313.86014646,1261549387397.04,NA,80.89749223,2.7,4.3
"Central African Republic",2003,1.31836139784823,45.2,436726.280696582,1767266288133.49,16000,11.85731278,NA,NA
"Chad",2003,1.49633642773192,52.1,420552.56626143,3849693192432.54,11000,17.27952921,0.5,2.2
"Chile",2003,3.41892603004339,77.8,10911853.4943144,165120971126536,NA,345.89237298,9.4,9.6
"China",2003,2.12041051500972,70.9,2417987.92194986,3115335638640200,NA,61.15801551,5.3,7
"Colombia",2003,3.45412787833128,74.5,5184752.53028392,217404012394926,8000,174.91479044,5.9,6.2
"Congo, Dem. Rep.",2003,1.38811552101381,54.9,170565.249660829,9228368182235.2,NA,5.4578325,3.2,6.9
"Congo, Rep.",2003,1.90609311940152,55,2094348.74068174,7047922436922.38,5900,26.96340286,4.3,7.3
"Cote d'Ivoire",2003,1.55306165728065,52.6,1157934.26656155,20212216982992.4,53000,29.72774894,1.5,3.6
"Croatia",2003,2.07791361161584,75.1,11103142.0785856,49297950828689,60,495.37920285,9.7,10.3
"Cuba",2003,3.50681726390262,76.9,5924538.35812062,66402397729428.2,60,201.87752959,9.5,9.9
"Cyprus",2003,2.16815384615385,79,27904130.682,20167766258247,NA,1234.93606602,10.9,11.6
"Czech Republic",2003,1.97886468060981,75.6,12591769.9824733,128528525971577,60,666.17218713,NA,NA
"Denmark",2003,1.5046166565169,77.6,60321402.4723072,325166983810754,60,3751.23129125,12.3,12.5
"Djibouti",2003,6.71367991431962,60.3,1528193.52250546,1191440797886.15,600,50.08479836,1.3,4.6
"Dominican Republic",2003,0.777360240612736,73.5,5731694.56071848,51558873788098,4300,132.60474163,NA,NA
"Ecuador",2003,2.60124629617199,73.7,2806985.98418064,36457111506650.2,2500,144.95173202,7.3,7.8
"Egypt",2003,3.34083832540181,69.8,3054548.51597126,218395432414420,300,58.07410411,4.4,7.1
"El Salvador",2003,1.1032319379,72.6,4655288.43272392,27971407619655.6,600,183.10650284,5.8,6.7
"Eritrea",2003,20.8661091330628,59.9,371624.997846202,1540571428571.43,2100,7.70160681,1.5,3.2
"Estonia",2003,1.74333951641075,71.5,10234483.2473606,13852965193751.6,300,408.86516384,11.1,10.5
"Ethiopia",2003,3.26423470119126,54.3,246507.335313028,17596787559539.5,NA,5.92334399,0.7,1.9
"Fiji",2003,1.6102762500652,64.6,4381263.81634738,3580977786389.56,60,94.21143946,8.3,8.9
"Finland",2003,1.37840047824862,78.5,49650018.0460858,258826239174498,60,2568.22029219,11.7,11.3
"France",2003,2.56212317411568,79.6,44197983.5081316,2750982646176740,1800,3158.75633408,9.8,9.9
"Gabon",2003,1.79023045665085,59.4,8030214.66083002,10579623972036.1,2500,153.52928006,4.8,6.9
"Gambia",2003,0.410205891845258,64.4,1208136.32915675,1721125022892.55,300,15.14289327,1.5,3.2
"Georgia",2003,1.06841439409775,71.7,1734168.00748341,7507039887594.94,60,74.11171636,11.9,12
"Germany",2003,1.44633294528522,78.8,46234723.7656476,3815944828585340,600,3208.9764495,11.3,11.9
"Ghana",2003,0.69833141115849,60.2,552810.398333494,11381661255421.6,19000,17.95303337,4.4,7.1
"Greece",2003,2.61141387405655,79.3,25775546.3394052,284137095930082,350,1576.8087706,9.3,10.1
"Guatemala",2003,0.81588516933352,70.1,3475242.19595812,42045481826206.2,2000,114.87610791,3.3,4.4
"Guinea",2003,2.44119925740765,55.1,756195.729277426,7005683183393.36,6600,21.64500386,0.8,2.5
"Guinea-Bissau",2003,1.57929608724145,52.8,303159.608042992,398592736856.886,600,20.36264961,0.8,2.5
"Guyana",2003,1.87494786351872,63.7,1967700.66567188,1457918615712.94,600,55.69764551,8.6,8.8
"Honduras",2003,0.998474704186549,70.8,2395829.53860696,15834844815208,6500,79.69370658,5,5.3
"Hungary",2003,1.67774794332053,72.7,10308670.1924375,104422210765146,350,689.72500193,10.6,10.8
"India",2003,2.68155993930826,62.8,1010497.87257151,1117495136041780,180000,23.6566076,2.8,5.6
"Indonesia",2003,0.987051254200679,68.2,1688366.97146369,374546037348772,600,26.81440356,5,6.6
"Iran",2003,2.74088537638157,70.1,3553456.986891,241854305637394,4600,96.64595431,4.1,6.4
"Ireland",2003,0.606462766569305,79.1,56400153.3337008,225402490710944,60,2908.08055186,10.9,10.6
"Israel",2003,9.61957627902674,79.1,37601853.0449368,251545116314714,60,1367.5729399,11.8,12
"Italy",2003,1.99686979464847,80.1,39202510.484896,2258247209223840,600,2183.51499526,9.5,10.1
"Jamaica",2003,0.583560007178875,74.8,NA,19364614564069.3,3300,162.43629194,9.5,9.3
"Japan",2003,0.993074537921656,81.7,75823379.8603288,9684010429001480,150,2691.77029205,11.7,11.8
"Jordan",2003,6.00243416685107,74,3802938.71227168,19638375510171,NA,185.9062966,7.1,9.6
"Kazakhstan",2003,1.02992745863145,65.3,3342414.14874312,49832116047861.6,600,76.25206654,11,11.1
"Kenya",2003,1.65014110491243,55.8,807357.77174396,27262745384270.2,130000,19.61219562,4.7,6.8
"South Korea",2003,2.46169505250656,77.7,25528543.9700586,1221770585863030,150,696.92070859,NA,NA
"Kuwait",2003,6.53956683255064,78.5,43173663.9374544,91821144030882.8,NA,727.18238892,5.9,6.7
"Kyrgyz Republic",2003,2.87105510857936,66,612190.85544571,3087462141269.36,60,20.82518398,NA,NA
"Lao",2003,0.540482631613489,58.4,736926.249661732,4113542959546.78,350,17.62598519,NA,NA
"Latvia",2003,1.68940638952268,70.8,8307868.17155386,19318634789777.4,350,295.1813912,12.1,11.4
"Lebanon",2003,4.59785301403798,76.9,9731410.04644408,38297195456387,60,419.87723857,7.2,7.9
"Lesotho",2003,2.88892716965567,45.4,807631.586182876,1638665105206.99,18000,32.99371681,7.3,5.2
"Liberia",2003,0.178704199289815,55.2,376806.155597286,1144515564194.93,4200,6.87571772,1.7,5.1
"Libya",2003,2.27272727272727,75.1,13058721.7925879,72359187093481,NA,190.97711335,NA,NA
"Lithuania",2003,1.69770046735043,72.1,8325157.3082663,2.87568e+13,60,351.07665755,11.6,11.5
"Luxembourg",2003,0.681264830090229,79.1,97371362.4159056,43935291090943.8,60,4949.0897573,10.3,11.1
"Macedonia, FYR",2003,2.43527950560575,73.4,3502353.29997552,7102138566403.08,NA,218.47578214,8.7,10.1
"Madagascar",2003,1.32474890554922,60.1,468016.587920416,7882360813032.94,1400,11.45986138,3.6,4.6
"Malawi",2003,0.540974592395963,47,292731.472294232,3555208107207.76,71000,12.67205666,2.6,5.1
"Malaysia",2003,2.61480673115727,73.9,8388521.59811924,210217894736842,4500,185.00740433,6.6,7.6
"Mali",2003,2.03514054189606,55.5,490924.165512466,6077692225157.54,7400,21.31244621,0.7,1.7
"Malta",2003,0.666570342543401,80.1,20125922.6072632,8021830484648.18,60,1074.78447293,NA,NA
"Mauritania",2003,3.98895739842144,65.5,976983.817240116,2815670292237.46,600,23.86559725,1.1,2.5
"Mauritius",2003,0.194221019034872,71.9,8137573.4278494,9950714300881.94,350,183.46449914,6.8,8
"Mexico",2003,0.463405442373593,74.9,11418839.1244511,1186446720028176,7200,396.96160206,6.7,7.5
"Moldova",2003,0.416381264465176,69.9,869614.281184322,3141802478448.12,600,45.67758423,10.4,10.7
"Mongolia",2003,1.52530881708226,63.1,1055643.54971256,2623461069961.7,60,27.4570274,8.4,8.6
"Morocco",2003,3.6514115730754,72.3,2900245.4486,87470613863369.4,600,87.89555503,2,4
"Mozambique",2003,1.28139565898228,52.9,556272.243609396,10970249922671.1,58000,13.34501943,1.3,3.1
"Namibia",2003,2.62438344413468,52.4,4301681.29978888,8639247224980.58,11000,160.17612312,5.9,6.1
"Nepal",2003,1.59234180699712,66.8,458416.687644506,11984630425934.8,4500,NA,1,3.6
"Netherlands",2003,1.55238025348835,78.7,48579478.3824316,788216707757422,150,3242.74456902,10.7,11.2
"New Zealand",2003,1.03362615344995,79.1,29059339.3020268,117027771237123,60,1601.80433396,11.6,11.8
"Nicaragua",2003,0.860253234019545,76.3,2054262.5862881,8372709536302.06,150,61.55284211,5.1,5.2
"Niger",2003,0.900787401574236,54.4,344773.870720254,4178080782574.42,3700,7.89852466,0.5,1.1
"Nigeria",2003,0.868158157063518,55.6,798123.980696192,106204041152094,190000,38.36224218,3.2,5.8
"Norway",2003,2.00885440971335,79.5,77079803.6204736,351858126955938,60,4937.0685114,12.9,13
"Oman",2003,12.1936496438488,75.6,18808888.6241419,43936943132671,60,293.40491829,4,5.9
"Pakistan",2003,4.24558950933291,62.8,1065994.71497923,163246318722474,2200,15.66062562,1.8,4.7
"Papua New Guinea",2003,0.547450479996278,57.7,1236416.60398878,7174961409028.4,1900,25.19161358,2.5,4.3
"Paraguay",2003,0.824322744476593,74.1,2489009.23191732,14981420698873.3,NA,70.03732844,6.5,6.5
"Peru",2003,1.44875337840784,76.2,4335468.32821622,116694948252436,6900,102.81715505,7.4,9
"Philippines",2003,1.55084483271363,69.1,2204431.94240836,181411500224235,60,33.10843522,8.5,8.4
"Poland",2003,1.91435511340725,74.9,9561306.29714538,365285595720732,150,354.32066483,11.8,11.9
"Portugal",2003,1.92023932245872,77.6,22877358.7242564,238864218241866,350,1509.54415579,6.8,6.9
"Qatar",2003,4.00172770040741,75.2,62268060.360041,40692177445286.8,60,1529.95036849,6.7,7
"Romania",2003,2.10108268596644,71.6,3983298.0739477,86604918506645.8,350,145.96243405,10.8,11.6
"Russia",2003,4.30034787004124,64.7,4242578.06553182,613474441063628,NA,166.59652487,12.1,12
"Rwanda",2003,2.44811605883538,55.5,490212.799282208,4270840825652.96,21000,13.21705968,2.2,3.6
"Saudi Arabia",2003,8.73711237708911,77.4,18289890.3885013,408493197486122,NA,386.58582378,3.9,7.5
"Senegal",2003,1.41232444040379,61.3,1020426.72750341,10535757935666.2,1600,35.96152973,1.2,2.8
"Serbia",2003,3.73676676499921,72.7,1830769.04670431,13695234453854.8,350,230.25269061,9.2,10.1
"Seychelles",2003,1.73431637499016,71.5,13826020.4913177,1144794496681.11,NA,414.91405318,10.5,9
"Sierra Leone",2003,2.87236725631107,51.7,442587.864273322,2093449449770.1,1400,16.28152628,1.1,2.7
"Singapore",2003,4.92301434433584,79.3,50221000.6689222,206649373552480,120,894.57095776,5.6,7.5
"Slovak Republic",2003,1.87629498518798,73.9,12108997.7366673,65141648987159.6,60,359.87641463,11.2,12.1
"Slovenia",2003,1.42883973978326,76.8,22026523.318068,43959059461137.8,60,1257.16073026,10.6,11.2
"South Africa",2003,1.63712332136512,53.7,6318475.70344488,291385964262844,3e+05,319.52195326,7.5,7.7
"Spain",2003,1.09656459987588,79.6,30331854.7046148,1274075058240794,1700,1719.46971303,7.9,8.2
"Sri Lanka",2003,2.86973488697744,74,1847270.8790709,35417724564426.4,150,37.08873197,8.3,8.6
"Sudan",2003,2.23914929520956,63.5,801790.66616,29641250794143.8,6400,18.67144711,2.4,4.8
"Swaziland",2003,1.72546559050851,44,3162640.75853172,3209337149331.44,8500,97.86106917,6.1,6.4
"Sweden",2003,1.68586413356769,80.2,58626042.177971,525185511193922,60,3270.81123433,12.2,11.9
"Switzerland",2003,1.00609719556289,80.6,70789257.4288038,506832018966130,60,4940.31051229,12.2,13.2
"Syria",2003,6.24672419362797,75.1,2476799.1516761,43319474749926.8,NA,60.42429278,4,6.6
"Tajikistan",2003,2.24893861531213,66.9,359856.545862556,2280311610724.36,300,10.94277209,9.5,10.9
"Tanzania",2003,1.07375348371058,55.9,692144.86074,24733773065387.2,130000,11.88060422,3.3,5.1
"Thailand",2003,1.35026225337646,72.1,4328602.8367691,282961966462582,39000,78.15870432,5.9,6.6
"Togo",2003,1.72264309264784,56.4,512142.164806928,2647890268859.44,7600,19.060569,1.8,4.5
"Tunisia",2003,1.48417026401269,75.7,4908670.16941696,48300332733029,60,151.71787299,3.5,7.2
"Turkey",2003,3.3919648284779,75.1,8469358.35385492,561852431068548,120,241.55776793,4.9,7.3
"Uganda",2003,2.40286146502078,51.2,566156.59681203,15083332875855.5,93000,18.08764268,3,5.5
"Ukraine",2003,2.8483900891735,67.7,1643426.73860007,78577080481348.4,15000,72.95949739,11.5,11.6
"United Arab Emirates",2003,5.39677047794649,74.1,69338657.0952914,235817929896146,NA,967.45140318,7.1,8.5
"United Kingdom",2003,2.52325482407602,78.4,54210365.4152194,3238738781259840,350,2425.91590214,12.5,12.6
"United States",2003,3.74435717313086,77.3,72042628.1642982,20900137944632200,20000,5981.68105823,13.4,13.5
"Uruguay",2003,2.29993918109981,75,12357717.205308,40824207762085,600,262.411791,9.3,8.9
"Uzbekistan",2003,0.538399024786672,68.1,1215450.74565637,31076280029718.4,60,20.8370834,10.5,11.3
"Venezuela",2003,1.18306312819637,73.5,7932999.45806186,203671828086280,3000,190.03437523,7.9,7.9
"Vietnam",2003,2.12864113495148,72.8,951938.542841722,76600971440804.8,8200,25.40120384,6.2,7.7
"Yemen",2003,6.84992372517366,63.7,1110841.46406275,21572219088074,600,36.35206236,NA,NA
