"country","year","militaryexpenditures","lifeExp","GDPpercap","lit","HIV","HC"
"United Kingdom",2008,2.48941675326215,79.7,58575520.8341622,NA,"0.2",3801.44539817
"United States",2008,4.36827410632028,78.3,76417522.3667566,NA,"0.6",7719.62742794
"Uruguay",2008,1.95268132677077,76,16423323.5632197,98.1635607267232,"0.5",720.56841515
"Venezuela",2008,1.37043789860736,74.2,11968289.9051468,NA,NA,598.30683221
"Vietnam",2008,2.34660661882053,74.1,1312621.45497797,NA,"0.4",70.09052721
"Yemen",2008,4.4457375077187,65.7,1156646.54159072,NA,NA,68.22635908
"Zambia",2008,2.04232576296362,51.1,792688.768856114,NA,"13.6",72.58389754
"Afghanistan",2009,1.75966386554622,53.3,NA,NA,"0.06",33.71030774
"Albania",2009,2.05325803649001,77,3714705.89474592,NA,NA,259.58258479
"Algeria",2009,3.82698823998405,75.7,4385407.9513665,NA,NA,180.54427064
"Angola",2009,4.39162245531516,57.1,1239637.16094129,NA,"2.1",201.25701625
"Argentina",2009,0.965814263929837,75.6,19866458.0473097,NA,"0.4",734.09341805
"Armenia",2009,4.16978206681773,72.6,2604913.96053036,NA,"0.2",128.77436104
"Australia",2009,1.93675955453973,81.8,50015395.5125962,NA,"0.2",3945.38130717
"Austria",2009,0.907872979873457,80.3,52367995.1951608,NA,"0.3",5034.50885926
"Azerbaijan",2009,3.32570256871199,69.7,4519763.48984874,99.7598406747891,"0.1",282.70029571
"Bahrain",2009,3.95109997521958,78.2,23201414.750251,NA,NA,770.62362794
"Bangladesh",2009,1.22146366790112,68.6,1064153.99698261,NA,"0.06",NA
"Belarus",2009,1.37294077073854,70.1,5079017.98263014,99.6170606016854,"0.3",310.74738971
"Belgium",2009,1.18783525241499,79.8,48381189.904502,NA,"0.3",4748.93162249
"Belize",2009,1.27872498146775,70.9,7122691.89644526,NA,"2.4",241.79231733
"Bolivia",2009,1.99709603370807,71.6,2405560.96998198,91.1678254605258,"0.3",90.42115338
"Bosnia and Herzegovina",2009,1.41782046484554,77.7,4323199.65170996,NA,NA,494.73138483
"Botswana",2009,2.86135510967518,54.3,7930377.93106032,NA,"24.1",581.39060534
"Brazil",2009,1.61517365540081,73.4,8849517.38399516,90.2982098440094,"0.3",734.05649099
"Brunei",2009,3.26043788513522,77,34184920.00755,NA,NA,833.44320934
"Bulgaria",2009,1.98326708050352,73.5,5055876.7541258,NA,"0.1",462.64851516
"Burkina Faso",2009,1.3166289731943,58.5,539941.29334563,NA,"1.2",38.83805692
"Cambodia",2009,1.94394689527412,66.6,1065235.04572502,73.9000255707423,"0.6",40.86631482
"Cameroon",2009,1.54668703456177,57.3,1296971.3234496,NA,"4.8",60.41222601
"Canada",2009,1.4157104222736,81.1,50139738.299205,NA,"0.3",4518.80735152
"Cape Verde",2009,0.524910725265654,70.7,3756942.6299734,NA,"1.0",150.18677369
"Central African Republic",2009,1.81764705882353,47.6,454349.814265756,NA,"5.1",18.26965283
"Chad",2009,6.16028708133971,55.2,545251.005390992,NA,"3.2",28.44285764
"Chile",2009,3.06407613914906,78.5,12903262.2510301,98.5536760932911,"0.5",801.91497652
"China",2009,2.24110793987865,73.9,4416807.89500736,NA,NA,191.29410863
"Colombia",2009,3.83378037173668,76.2,6275390.66985986,93.2446864346351,"0.5",391.85928973
"Congo, Dem. Rep.",2009,1.09227013627352,57.9,202338.013397024,NA,NA,16.7295708
"Cote d'Ivoire",2009,1.81985294117647,56,1170608.97867197,NA,"3.4",61.04527379
"Croatia",2009,1.77989024038029,76.4,12657261.5068574,NA,"0.06",1112.0023313
"Cuba",2009,3.34464808136342,77.7,8804615.10723644,NA,"0.1",672.20393273
"Cyprus",2009,2.00047208780833,80.3,30454340.914,NA,NA,1794.39267013
"Czech Republic",2009,1.38595564588919,77.3,15266986.9559874,NA,"0.06",1494.55579925
"Denmark",2009,1.39413936237251,79.1,60652076.9099982,NA,"0.2",6451.70353569
"Dominican Republic",2009,0.69021075403991,74.3,7615619.57406952,NA,"0.8",278.74872192
"Ecuador",2009,3.74650187927725,74.9,3384134.39485886,84.2069647819798,"0.4",320.94090733
"Egypt",2009,2.13730569948187,70.1,3823929.00165468,NA,"0.06",113.62026791
"El Salvador",2009,1.04060790862011,73.8,5069611.94329416,84.1028877512293,"0.6",227.74417528
"Estonia",2009,2.2688576494624,74.9,11662021.0921151,NA,"1.2",967.3020095
"Ethiopia",2009,1.19263414643568,61.2,406419.808580136,NA,"1.7",15.54930077
"Fiji",2009,1.7741701407875,64.9,4487638.07326048,NA,"0.06",145.39712204
"Finland",2009,1.50187226840098,79.8,52411376.6324008,NA,"0.1",4078.47730688
"France",2009,2.55313248956227,81.2,45017525.2245416,NA,"0.4",4839.85401117
"Georgia",2009,5.60435894584677,72.1,2388921.75865028,NA,"0.2",250.9573636
"Germany",2009,1.43887134133502,80.1,48736391.2140764,NA,"0.1",4722.74313675
"Ghana",2009,0.434443282970807,62.4,683104.581376074,NA,"1.6",54.4712386
"Greece",2009,3.28610507698533,80.2,28385263.6298378,NA,"0.2",3015.47337593
"Guatemala",2009,0.390626775760748,70.9,3711645.70191932,NA,"0.7",189.78121359
"Guyana",2009,1.40348668890427,65.3,2324305.3624033,84.9940112811714,"1.2",166.71789131
"Honduras",2009,1.10621088470348,71.9,2764263.22628738,NA,NA,134.45597568
"Hungary",2009,1.16544339731551,74.3,11102852.6747347,NA,"0.1",957.03703748
"Iceland",2009,0.082053803903553,82.5,70621948.829171,NA,"0.3",3698.07832154
"India",2009,2.9021183915636,65,1471263.70834717,NA,"0.31",44.32984661
"Indonesia",2009,0.612410887579816,69.6,2179448.02824408,92.5816951242636,"0.2",56.35137088
"Iraq",2009,4.62138338576745,67.1,1504366.70969324,NA,NA,200.41468821
"Ireland",2009,0.634509024681125,80.3,55628248.9534052,NA,"0.3",4713.57133976
"Israel",2009,7.00220417527435,81,43204420.0187848,NA,"0.2",2004.32231549
"Italy",2009,1.8147061018366,81.6,37394439.5720016,NA,"0.4",3323.34057517
"Jamaica",2009,0.912386980108499,74.8,NA,NA,"1.8",227.58675619
"Japan",2009,1.0194450169345,82.7,76484048.580235,NA,"0.06",3754.17193319
"Jordan",2009,5.89514937988151,77.5,5154960.82525378,NA,NA,373.28790924
"Kazakhstan",2009,1.10538512470302,68.2,4691728.30026016,99.7324110439465,"0.2",325.93625355
"Kenya",2009,1.89667687330926,61.9,913543.08637575,NA,"6.2",35.53647406
"South Korea",2009,2.9220586556258,80.1,30651880.4796194,NA,"0.06",1184.2313743
"Kuwait",2009,4.05538421156244,77.4,46232681.2156906,NA,NA,1578.75097298
"Kyrgyz Republic",2009,3.51848621603207,67.7,764800.65901466,NA,"0.2",57.02567097
"Lao",2009,0.239564768804235,63.3,1038610.37155513,NA,"0.2",39.09077981
"Latvia",2009,1.40642729630786,73.3,9986362.38749746,NA,"0.7",756.40127587
"Lebanon",2009,4.08364831240852,77.9,12700660.4820565,NA,"0.1",617.13146173
"Lesotho",2009,2.772141693202,45.5,948335.44215368,75.8002023157404,"23.0",75.0272649
"Liberia",2009,0.81772332399948,60.3,494996.52449347,NA,"1.3",27.99046453
"Lithuania",2009,1.3668259370332,73.6,10359163.288871,NA,"0.1",835.61777423
"Macedonia, FYR",2009,1.70426519145472,74.7,4370677.69725708,NA,NA,311.42637673
"Madagascar",2009,0.837135121257216,62.3,491892.291138906,64.4809056434688,"0.3",17.75463612
"Malaysia",2009,2.05518731891238,74.3,9803094.19324256,NA,"0.4",316.47750722
"Mali",2009,1.94424757854949,58.9,532484.297879128,NA,"1.2",33.08878336
"Malta",2009,0.729808071625817,81.2,21644616.043019,NA,"0.1",1667.74046334
"Mauritania",2009,3.79004102443248,68.2,1186444.19238605,NA,"1.0",37.93145194
"Mexico",2009,0.539665660903244,75.3,11751239.9937852,93.4418788439934,"0.2",523.73961625
"Moldova",2009,0.45838159854377,70.6,1113215.75967124,NA,"0.5",190.50656257
"Mongolia",2009,0.821013186636311,65,1477123.38276973,NA,"0.06",96.53722063
"Montenegro",2009,1.85174810724171,76.3,4347027.91310656,NA,NA,621.23442873
"Morocco",2009,3.36064353968672,73.5,3594814.5006,56.0836721349639,"0.1",151.51309
"Mozambique",2009,0.871482609789905,54.4,735043.514677556,50.583811360508,"11.3",22.9572644
"Namibia",2009,3.35363839374199,60.3,5150887.81235872,NA,"13.7",296.72591182
"Nepal",2009,1.64549840529733,68.7,522938.359769804,NA,"0.4",NA
"Netherlands",2009,1.52903378301482,80.6,52420610.7204994,NA,"0.2",5750.93364856
"New Zealand",2009,1.14056236606359,80.5,29556327.857635,NA,"0.1",2701.85931545
"Nicaragua",2009,0.748499440603484,77.1,2317756.62564202,NA,"0.2",103.94291563
"Nigeria",2009,0.892430278884462,60.3,1027000.67530053,NA,"3.6",66.63782501
"Norway",2009,1.65322993008144,80.8,80398692.4466546,NA,"0.1",7532.60659913
"Oman",2009,9.57824639289678,76.2,22383622.0148694,NA,NA,520.37929657
"Pakistan",2009,3.23797853314543,64.3,1307222.35182582,54.8926361490002,"0.1",20.07496586
"Papua New Guinea",2009,0.540187179435532,58.8,1410015.14725981,NA,"0.7",43.66919142
"Paraguay",2009,0.859392060008842,74,2812723.4020139,93.7542378773957,"0.3",147.15130769
"Peru",2009,1.34887576301616,78.2,5910372.4441513,NA,"0.4",235.72764059
"Philippines",2009,1.25689259979922,69.9,2614279.25459604,NA,"0.06",66.10532507
"Poland",2009,1.83734775084639,75.7,12665920.9558735,NA,"0.1",829.47574124
"Portugal",2009,2.05514897011102,79.6,23181223.5156654,NA,"0.7",2364.78897178
"Romania",2009,1.38110385310673,73.3,5213745.24308734,NA,"0.1",431.82895489
"Russia",2009,4.36259042048761,68.8,5612829.65912678,NA,NA,476.01960987
"Rwanda",2009,2.15075376884422,64.3,677545.386628192,NA,"3.0",51.50488593
"Saudi Arabia",2009,10.9565340506867,78.5,18588711.9915476,NA,NA,608.16439313
"Senegal",2009,1.62721916553418,63.9,1105085.80512501,49.6951265234569,"0.7",59.65758002
"Serbia",2009,2.3529732635438,74.6,2357199.3890783,NA,"0.1",576.49381756
"Seychelles",2009,1.03052753556762,73,16324393.1695334,NA,NA,301.40793295
"Sierra Leone",2009,1.41770532202265,54.2,522737.407530542,NA,"1.6",45.15682238
"Singapore",2009,4.40478371403135,81,57899714.6392076,NA,"0.1",1531.37049412
"Slovak Republic",2009,1.53992735428537,75.2,16212516.3104959,NA,"0.06",1473.5874303
"Slovenia",2009,1.6284053382673,79.1,25227355.9428084,NA,"0.06",2230.96842637
"South Africa",2009,1.39453037856185,53.9,7395347.35918234,NA,"17.2",520.62615057
"Spain",2009,1.16392815253605,81.5,31046006.0833438,97.6792656081682,"0.4",3031.59926717
"Sri Lanka",2009,3.61922299625338,74.1,2447371.42030302,NA,"0.06",65.03913862
"Swaziland",2009,3.4126825365073,45.9,3591959.47904964,NA,"25.8",168.80620808
"Sweden",2009,1.24770187295342,81.2,61770918.2801336,NA,"0.2",4347.45698076
"Switzerland",2009,0.82385933391921,82,76168471.3563952,NA,"0.4",7184.64588771
"Syria",2009,4.00928725590487,76.3,3017276.05683142,NA,NA,95.44026999
"Tanzania",2009,1.027907821664,60.8,883013.21914,NA,"5.8",27.11711156
"Thailand",2009,1.8580882859589,74,5062467.46915544,NA,"1.3",160.13614673
"Timor-Leste",2009,4.63139195533562,70.4,790888.553572202,NA,NA,64.53721656
"Tunisia",2009,1.29833003787789,77,6167973.0200422,NA,"0.06",242.55028841
"Turkey",2009,2.61117799502185,78.5,9937158.04537618,90.8167206508056,"0.06",575.4900234
"Uganda",2009,2.12618045148639,57,741072.264373062,NA,"6.9",44.05201436
"Ukraine",2009,2.85510951502444,69.6,1982200.5282857,NA,"0.9",200.00292345
"United Arab Emirates",2009,5.834881975816,75.6,45014003.140492,NA,NA,1704.0598248
"United Kingdom",2009,2.66720904771949,80,55867555.3428302,NA,"0.3",3439.74505685
"United States",2009,4.82273002683286,78.5,73078456.46336,NA,"0.6",7959.95353756
"Uruguay",2009,2.13321627636907,76.2,16765658.0315417,98.2678983833718,"0.6",786.84544218
"Venezuela",2009,1.2203388985043,74.4,11401768.1164481,95.5119939195859,"0.5",687.87494035
"Vietnam",2009,2.47113163972286,74.3,1367992.90035583,NA,"0.4",77.11004924
"Zambia",2009,1.65285219982943,52.3,820632.534367074,NA,"12.9",62.51885972
"Afghanistan",2010,3.34244694132335,53.6,NA,NA,"0.06",37.6667862
"Albania",2010,1.60235862337985,77.2,3830848.91713234,NA,NA,240.8247849
"Algeria",2010,3.50236534152212,76,4463960.49166636,NA,NA,178.24506554
"Angola",2010,4.24827499585397,57.6,1246490.54985418,NA,"2.1",123.20109633
"Argentina",2010,0.93861640145599,75.8,21498638.4489686,NA,"0.4",741.83297921
"Armenia",2010,4.2265936242749,73,2653421.72706662,NA,"0.2",133.47676132
"Australia",2010,1.97006951400905,82,50381679.719022,NA,"0.2",4774.5349072
"Austria",2010,0.926633512148211,80.5,53285987.7152684,NA,"0.4",4958.43296203
"Azerbaijan",2010,2.79053338043094,70.1,4689621.86923508,NA,"0.1",331.50679782
"Bahrain",2010,3.38456545425041,78.7,22472809.957327,94.5567917987051,NA,864.14757011
"Bangladesh",2010,1.30176921648861,68.8,1116124.76993105,NA,"0.06",NA
"Belarus",2010,1.39047557669473,70.2,5479901.28618032,NA,"0.4",319.64040069
"Belgium",2010,1.11393675568387,80.1,49100793.1063268,NA,"0.3",4618.30832385
"Belize",2010,1.09564596716631,71.2,7084729.00247324,NA,"2.4",238.82359199
"Bolivia",2010,1.66817082487015,71.8,2465377.46668104,NA,"0.3",96.52464129
"Bosnia and Herzegovina",2010,1.32199804751058,77.9,4366516.69921068,NA,NA,499.20787188
"Botswana",2010,2.36031199571786,55.6,8379373.40391132,NA,"23.7",614.59870623
"Brazil",2010,1.60423438728835,73.6,9433228.25099648,90.3791774371346,"0.3",990.39407477
"Brunei",2010,3.15995871066333,77.1,34450631.2411684,NA,NA,881.56624127
"Bulgaria",2010,1.87204188132097,73.7,5110354.2019557,NA,"0.1",434.89314499
"Burkina Faso",2010,1.4070006863418,59,565393.874528608,NA,"1.2",39.77877598
"Cambodia",2010,1.55798382539942,67,1115953.82606899,NA,"0.6",45.18599793
"Cameroon",2010,1.57176216992994,57.8,1306057.38647218,71.2905077302749,"4.7",61.34140305
"Canada",2010,1.4650918867813,81.3,51150433.9500092,NA,"0.3",5222.11760045
"Cape Verde",2010,0.499526550693993,71.1,3917776.91052726,NA,"1.0",154.63489768
"Central African Republic",2010,2.59908443540183,47.9,459162.794170174,NA,"4.9",18.19331692
"Chad",2010,2.64775413711584,55.8,600212.30690924,NA,"3.2",30.64455299
"Chile",2010,3.04154816218489,78.5,13563392.9680189,NA,"0.5",947.22032001
"China",2010,2.04227611174538,74.3,4852664.93267908,95.1244771055825,NA,220.87664465
"Colombia",2010,3.60896852480425,76.4,6436143.4077637,93.372328689547,"0.5",472.15222319
"Congo, Dem. Rep.",2010,1.40113392070276,58.4,211063.476154574,NA,NA,15.754249
"Congo, Rep.",2010,1.11258573388299,60.4,2507608.29707024,NA,"3.3",72.29518609
"Cote d'Ivoire",2010,1.69133192389006,56.6,1175089.08452107,NA,"3.2",59.74525371
"Croatia",2010,1.66993694740129,76.7,12510479.7845388,NA,"0.06",1066.72460606
"Cyprus",2010,2.06699112510736,80.6,30656669.628,NA,NA,1704.5280683
"Czech Republic",2010,1.26365576518772,77.5,15599019.0129053,NA,"0.06",1480.00298496
"Denmark",2010,1.44348040176719,79.4,61335649.724239,NA,"0.2",6421.50085221
"Dominican Republic",2010,0.696094588102498,74.4,8098078.21412714,NA,"0.7",323.34566862
"Ecuador",2010,3.61170756221192,75.1,3456104.31268666,91.8540406535122,"0.4",328.19946568
"Egypt",2010,1.9985082048732,70.1,3951100.06149758,72.0478526521968,"0.06",123.18763023
"El Salvador",2010,1.04536608813743,74.1,5111775.35257902,84.4927239035347,"0.6",236.78373284
"Estonia",2010,1.74061800455607,76.4,12051426.7859886,NA,"1.3",853.32661218
"Ethiopia",2010,1.12054502457029,62.1,437317.27833862,NA,"1.6",15.71461791
"Fiji",2010,1.59356004599967,65.2,4436293.91089472,NA,"0.06",154.27682267
"Finland",2010,1.42832501488418,80,53906441.106459,NA,"0.1",3984.33591437
"France",2010,2.30320057281706,81.4,45516308.2537164,NA,"0.4",4690.93184981
"Gabon",2010,0.948378082735314,63,8427763.12521012,NA,"5.1",302.06784432
"Georgia",2010,3.90486321448658,72.2,2514359.75493236,NA,"0.2",271.62547155
"Germany",2010,1.37403100775194,80.3,50840551.4350626,NA,"0.1",4668.32532819
"Ghana",2010,0.388770198680505,62.9,720648.116815252,71.4970748121518,"1.5",67.03337705
"Greece",2010,2.3786077475966,80.4,26904047.5452608,NA,"0.2",2729.36505193
"Guatemala",2010,0.410672316813279,71.2,3725334.51938974,NA,"0.7",196.89339858
"Guyana",2010,1.27414839416439,65.5,2421139.11699668,NA,"1.1",158.78327698
"Honduras",2010,1.10519042300769,72,2784631.66400508,84.7553618214236,NA,NA
"Hungary",2010,1.05016655287479,74.6,11267981.9796751,NA,"0.1",942.34499939
"India",2010,2.74688473560844,65.4,1589602.51201994,NA,NA,54.24549406
"Indonesia",2010,0.65864226928534,69.8,2290770.86916858,NA,"0.2",76.89321523
"Iraq",2010,4.41510309531266,67.3,1472544.24472534,NA,NA,246.75322661
"Ireland",2010,0.616698363488008,81,55198593.1654308,NA,"0.3",4241.63794469
"Israel",2010,6.54976931715171,81.6,44478102.5238474,NA,"0.2",2183.22302984
"Italy",2010,1.72724594062992,81.9,37888827.6161682,NA,"0.4",3247.67931731
"Jamaica",2010,0.772673931265717,74.8,NA,NA,"1.8",247.27997906
"Japan",2010,0.9954891637808,82.7,79943574.906885,NA,"0.06",4065.41894622
"Jordan",2010,5.17534910219945,77.9,5158764.89859818,92.5510428907168,NA,357.43869743
"Kazakhstan",2010,1.01304039688814,68.5,4963350.5675371,NA,"0.2",393.10063597
"Kenya",2010,1.87146166000499,62.9,941154.182852416,NA,"6.2",36.84523849
"South Korea",2010,2.71683984716625,80.4,32438776.1394802,NA,"0.06",1438.78306107
"Kuwait",2010,3.79693551102879,78.5,46229173.3471636,NA,NA,1223.29573528
"Kyrgyz Republic",2010,4.20657505378471,67.9,752168.04211006,NA,"0.3",53.47824202
"Lao",2010,0.225932036143031,64.1,1111038.9236357,NA,"0.3",46.16728607
"Latvia",2010,1.08354824361148,73.9,10022403.1023891,NA,"0.7",717.58085486
"Lebanon",2010,4.18524022191012,78.1,13491319.8181253,NA,"0.1",651.04259242
"Lesotho",2010,3.24025950972122,46.4,991323.288541242,NA,"23.2",108.86118289
"Liberia",2010,0.857260116052582,60.8,527411.190453792,NA,"1.1",29.15712966
"Lithuania",2010,1.12866186177276,73.9,10665061.2141827,NA,"0.1",781.41967969
"Macedonia, FYR",2010,1.42291347033243,75.2,4440087.7604403,NA,NA,316.87077326
"Madagascar",2010,0.652931332473732,62.4,485371.633400656,NA,"0.3",15.90011218
"Malaysia",2010,1.62265999451487,74.4,10337372.0319238,93.1178855805975,"0.4",367.91860286
"Mali",2010,1.87927753622206,59.2,546507.591773542,31.0997539511672,"1.1",31.65952422
"Malta",2010,0.71942177588137,81.3,22124465.4418376,NA,"0.1",1696.9187267
"Mauritius",2010,0.148469306276005,73.4,10361935.7475528,NA,"1.0",448.9274513
"Mexico",2010,0.522649345063038,75.4,12249419.1414708,93.068938684774,"0.2",NA
"Moldova",2010,0.315782152048411,70.5,1193373.22336135,NA,"0.5",190.41303705
"Mongolia",2010,0.88469854990919,65.2,1545866.12869697,NA,"0.06",120.10831088
"Montenegro",2010,1.82998239286307,76.5,4448259.68100734,NA,NA,578.34877165
"Morocco",2010,3.48095386378683,73.7,3688702.0552,NA,"0.1",147.95034571
"Namibia",2010,3.56893103829025,61.4,5391756.65403786,NA,"13.6",361.30572527
"Nepal",2010,1.56248036532435,69,538490.380077342,NA,"0.3",NA
"Netherlands",2010,1.44694041950056,80.8,53002091.6417426,NA,"0.2",5593.05223138
"New Zealand",2010,1.12500820528875,80.8,29258436.191858,NA,"0.1",3278.61660992
"Nicaragua",2010,0.67352660208262,77.2,2358366.68666906,NA,"0.2",NA
"Niger",2010,0.873232078217711,59.2,358586.455165122,NA,"0.8",18.285209
"Nigeria",2010,1.0106711002499,61.2,1081370.42275982,NA,"3.7",62.7837644
"Norway",2010,1.53061992861519,81.1,79940585.0567756,NA,"0.1",8091.28551376
"Oman",2010,8.46108888189543,76.1,22690859.1053632,86.9389983982446,NA,574.30678819
"Pakistan",2010,3.24873676712677,64.5,1329422.53968978,NA,"0.1",21.78013027
"Papua New Guinea",2010,0.450026664855801,59.1,1488421.09526734,NA,"0.7",49.4172872
"Paraguay",2010,0.840940453612284,74,3157272.67519794,93.8709150924872,"0.3",162.87757859
"Peru",2010,1.27248993212965,78.4,6360749.21695432,NA,"0.4",268.75781381
"Philippines",2010,1.22159432048881,70.1,2766809.73056944,NA,"0.06",77.3301845
"Poland",2010,1.86918579961015,76.2,13148592.235284,NA,"0.1",917.11336293
"Portugal",2010,2.10807229529691,79.9,23495170.9856114,NA,"0.7",2366.52124322
"Romania",2010,1.29078732185967,73.7,5273575.3537132,NA,"0.1",427.99985804
"Russia",2010,3.94264258150044,68.9,5856010.06612608,99.6842666997259,NA,525.31807389
"Rwanda",2010,1.34463518004696,65.1,705071.240671626,65.8522716593914,"3.0",55.50948097
"Saudi Arabia",2010,10.0366761906452,78.7,18998757.7800318,NA,NA,679.65734523
"Senegal",2010,1.55236426707505,64.2,1120514.88704345,NA,"0.7",58.50289206
"Serbia",2010,2.1980539599571,74.8,2389279.98839686,NA,"0.1",546.02771042
"Seychelles",2010,0.929325735093165,73.1,17575532.862393,NA,NA,368.48819254
